show_id;type;title;director;cast;country;date_added;release_year;rating;duration;listed_in;description
s1193;TV Show;Can You Hear Me?;;Mélissa Bédard, Ève Landry, Florence Longpré;Canada;02/11/2020;2020;TV-MA;2 Seasons;International TV Shows, TV Comedies, TV Dramas;Three friends in a low-income neighborhood find humor and hope in their lives as they grapple with bad boyfriends and their dysfunctional families.
s1194;TV Show;Can't Cope, Won't Cope;;Seána Kerslake, Nika McGuigan, Sheila Moylette, Muiris Crowley, Steve Blount, Amy Huberman, Laurence O'Fuarain, Seán Óg Cairns, Hannah Sheehan, Peter Campion;Ireland;28/05/2020;2018;TV-MA;2 Seasons;TV Comedies, TV Dramas;In Dublin, friends Aisling and Danielle must come to terms with adulthood when their millennial hijinks and hangovers begin to wear off.
s1197;Movie;Can’t Complain;Ahmed Nader Galal;Ahmed Helmy, Menna Shalaby, Khaled El Sawy, Lotfy Labib;Egypt;03/06/2020;2007;TV-MA;114 min;Comedies, International Movies, Romantic Movies;Raised by a father to fraudulently act as one person, three identical brothers end up pining for the same woman as one triplet seeks psychiatric help.
s1199;TV Show;Candy Online;;Ruby Zhan, Suun Lin, Sunnie Wang, Dean Tang, Lain Lu, Cheng Ko, Jacqueline Zhu, Chen Wen-shan, Ada Pan;Taiwan;17/11/2019;2019;TV-MA;1 Season;International TV Shows, TV Dramas, Teen TV Shows;When a wardrobe malfunction goes viral, a bubbly live streamer struggles to navigate her classmates' cruel judgment and the small town she lives in.
s1200;Movie;Candyflip;Shanawaz Nellikunnil;Prashant Prakash, Kalki Koechlin, Prakash Raj, Gulshan Devaiah, Valeriya Polyanychko;India;15/02/2019;2017;TV-MA;104 min;Dramas, Independent Movies, International Movies;On the incandescent shores of Goa, a young man tumbles down a mind-bending – and soon dangerous – series of trips after taking hallucinatory drugs.
s1201;Movie;Candyman;Bernard Rose;Virginia Madsen, Tony Todd, Xander Berkeley, Kasi Lemmons, Vanessa Williams, DeJuan Guy, Michael Culkin, Stanley DeSantis;United States, United Kingdom;01/10/2019;1992;R;99 min;Cult Movies, Horror Movies;Grad student Helen Lyle unintentionally summons the Candyman, a hook-handed creature made flesh by other people's belief in him.
s1202;TV Show;Cannabis;;Jean-Michel Correia, Yasin Houicha, Pedro Casablanc, Christophe Paou, Kate Moran, Santi Pons;France;15/12/2016;2016;TV-MA;1 Season;Crime TV Shows, International TV Shows, TV Dramas;When a huge marijuana shipment falls prey to thieves, the aftermath touches players from all ranks of the drug trade between Morocco and Europe.
s1203;TV Show;Cannon Busters;;Yoshitsugu Matsuoka, Hinaki Yano, Shiori Izawa, Junji Majima, Yosuke Akimoto, Nobuyuki Hiyama, Takaya Kuroda, Katsuhisa Houki, Taro Yamaguchi, Junko Minagawa, Tomomi Maruyama;United States, Japan;15/08/2019;2019;TV-MA;1 Season;Anime Series, International TV Shows;Immortal renegade Philly the Kid and his transforming pink Cadillac join a relentlessly upbeat friendship droid on her quest to find a missing prince.
s1209;TV Show;Captive;;;United Kingdom;09/12/2016;2016;TV-MA;1 Season;Crime TV Shows, Docuseries;This documentary series reconstructs history's most complex, high-stakes hostage negotiations as kidnapping victims recount their terrifying ordeals.
s1211;Movie;Carbon;Olivier Marchal;Benoît Magimel, Gringe, Idir Chender, Laura Smet, Michaël Youn, Dani, Patrick Catalifo, Gérard Depardieu;France, Belgium;01/09/2018;2017;TV-MA;104 min;Dramas, International Movies, Thrillers;On the verge of losing his business, an entrepreneur launches a carbon tax scam that thrusts him into a web of criminals, intrigue and murder.
s1212;Movie;Cardboard Gangsters;Mark O'Connor;John Connors, Fionn Walton, Kierston Wareing, Paul Alwright, Ryan Lincoln, Jimmy Smallhorne, Toni O'Rourke, Fionna Hewitt-Twamley, Stephen Clinch, Ciaran McCabe;Ireland;15/09/2018;2016;TV-MA;92 min;Dramas, International Movies;A low-level drug dealer decides to move up the ranks of the illegal narcotics trade in Darndale, Dublin, putting him and his gang on a violent path.
s1220;Movie;Carlos Ballarta: El amor es de putos;Jan Suter, Raúl Campos Delgado;Carlos Ballarta;Mexico;21/11/2016;2016;TV-MA;67 min;Stand-Up Comedy;Carlos Ballarta mocks daily life in Mexico, including public transit, the education system and the corn seller who betrays your confidence.
s1221;Movie;Carlos Ballarta: Furia Ñera;Raúl Campos, Jan Suter;Carlos Ballarta;Mexico;11/05/2018;2018;TV-MA;63 min;Stand-Up Comedy;Mexican comic Carlos Ballarta mocks himself and points out the absurdities of parenthood and how he uses his wife's pregnancies to avoid commitments.
s1225;Movie;Carol;Todd Haynes;Cate Blanchett, Rooney Mara, Sarah Paulson, Kyle Chandler, Jake Lacy, John Magaro, Cory Michael Smith, Carrie Brownstein, Kevin Crowley, Nik Pajic;United Kingdom, United States, Australia;20/10/2020;2015;R;119 min;Dramas, LGBTQ Movies, Romantic Movies;In the 1950s, a glamorous married woman and an aspiring photographer embark on a passionate, forbidden romance that will forever change their lives.
s1226;TV Show;CAROLE & TUESDAY;;Miyuri Shimabukuro, Kana Ichinose, Akio Otsuka, Miyu Irino, Sumire Uesaka, Hiroshi Kamiya, Mamoru Miyano, Kenyu Horiuchi, Tomoko Miyadera, Takahiro Sakurai, Maaya Sakamoto, Hiroki Yasumoto;Japan;24/12/2019;2019;TV-MA;2 Seasons;Anime Series, International TV Shows, Teen TV Shows;Part-timer Carole meets rich girl Tuesday, and each realizes they've found the musical partner they need. Together, they just might make it.
s1227;Movie;Carrie;Brian De Palma;Sissy Spacek, Piper Laurie, Amy Irving, William Katt, John Travolta, Nancy Allen, Betty Buckley, P.J. Soles, Priscilla Pointer, Sydney Lassick, Stefan Gierasch, Michael Talbott, Doug Cox, Harry Gold, Noelle North;United States;01/06/2019;1976;R;98 min;Classic Movies, Cult Movies, Horror Movies;"An outcast teen with telekinetic ability lashes out with her deadly power when the high school ""in crowd"" torments her with a sick joke at the prom."
s1228;Movie;Carrie Pilby;Susan Johnson;Bel Powley, Nathan Lane, Vanessa Bayer, Gabriel Byrne, Jason Ritter, Colin O'Donoghue, William Moseley, Desmin Borges;United States;05/09/2017;2016;TV-MA;98 min;Comedies, Dramas;A socially awkward 19-year-old genius makes big plans to step out of her shell and make a friend, get a job and – maybe – even go on a date.
s1230;Movie;Casa de mi Padre;Matt Piedmont;Will Ferrell, Gael García Bernal, Diego Luna, Genesis Rodriguez, Pedro Armendáriz Jr., Nick Offerman, Efren Ramirez, Adrian Martinez;United States, Mexico;14/11/2012;2012;R;84 min;Comedies;Will Ferrell stars as a Spanish-speaking cowboy in this comedy about a Mexican clan trying to rescue their ranch from greedy creditors.
s1232;TV Show;Case;;Steinunn Ólína Þorsteinsdóttir, Magnús Jónsson, Þorsteinn Bachmann, Jóhanna Vigdís Arnardóttir, Birna Rún Eiríksdóttir, Elma Stefania Agustsdottir, Bergur Þór Ingólfsson, Halldóra Geirharðsdóttir, Arnar Jónsson, Davíð Freyr Þórunnarson, Björn Stefánsson, Nína Dögg Filippusdóttir, Hjortur Jóhann Jónsson;Iceland;09/11/2016;2015;TV-MA;1 Season;Crime TV Shows, International TV Shows, TV Dramas;A smart lawyer whose drinking and recklessness send him on a path of self-destruction finds new purpose investigating a teenager's apparent suicide.
s1233;Movie;Case 39;Christian Alvart;Renée Zellweger, Jodelle Ferland, Ian McShane, Bradley Cooper, Callum Keith Rennie, Adrian Lester, Kerry O'Malley, Cynthia Stevenson, Alexander Conti, Philip Cabrita;United States, Canada;01/01/2021;2009;R;111 min;Horror Movies, Thrillers;A naïve social worker brings a 10-year-old child into her home to rescue the girl from abusive parents – only to learn that she isn't what she seems.
s1236;Movie;Casino Tycoon;Wong Jing;Wong Jing;Hong Kong;01/08/2018;1992;TV-MA;125 min;Action & Adventure, Dramas, International Movies;When Japanese troops invade Hong Kong, young Benny Ho flees to Macau and rises to the top of the city's casino business with pluck, diligence and wit.
s1237;Movie;Casino Tycoon 2;Wong Jing;Dennis Chan;Hong Kong;16/08/2018;1992;TV-MA;108 min;Action & Adventure, Dramas, International Movies;Casino mogul Benny Ho wields enormous power. But a feud with his former partner and a massive fraud scheme soon threaten his family and his empire.
s1239;TV Show;Castle and Castle;;Richard Mofe-Damijo, Dakore Akande, Bimbo Manuel, Blossom Chukwujekwu, Deyemi Okanlawon, Etim Effiong, Denola Grey, Duke Akintola, Eku Edewor, Ade Laoye, Anee Icha, Kevin Ushi, Jude Chukwuka, Amanda Afolabi;Nigeria;14/02/2020;2018;TV-MA;1 Season;International TV Shows, TV Dramas;A pair of high-powered, successful lawyers find themselves defending opposite interests of the justice system, causing a strain on their happy marriage.
s1240;TV Show;Castle of Stars;;Chaiyapol Pupart, Jintanutda Lummakanon, Worrawech Danuwong, Ornjira Lamwilai, Yong Armchair, Keerati Mahapreukpong, Akarat Nimitchai, Kornpassorn Duaysianklao, Nattapong Chartpong;;07/09/2018;2015;TV-MA;1 Season;International TV Shows, Romantic TV Shows, TV Comedies;As four couples with different lifestyles go through the ebbs and flows of joy and sorrow, each must learn how to live a good life.
s1241;TV Show;Castlevania;;Richard Armitage, James Callis, Graham McTavish, Alejandra Reynoso, Tony Amendola, Matt Frewer, Emily Swallow;United States;05/03/2020;2020;TV-MA;3 Seasons;Anime Series, TV Horror, TV Thrillers;A vampire hunter fights to save a besieged city from an army of otherworldly beasts controlled by Dracula himself. Inspired by the classic video games.
s1244;Movie;Catching Feelings;Kagiso Lediga;Kagiso Lediga, Pearl Thusi, Akin Omotoso, Andrew Buckland;South Africa;18/05/2018;2018;TV-MA;117 min;Comedies, International Movies, Romantic Movies;Amid growing tensions in their marriage, a Johannesburg professor and his journalist wife find their lives upended by a famous, hard-partying author.
s1246;Movie;Catfight;Onur Tukel;Sandra Oh, Anne Heche, Alicia Silverstone, Amy Hill, Myra Lucretia Taylor, Ariel Kavoussi, Damian Young, Stephen Gevedon, Giullian Yao Gioiello, Tituss Burgess;United States;01/06/2017;2016;TV-MA;96 min;Comedies, Independent Movies;Two college frenemies whose lives aren't what they hoped meet up decades later and escalate their resentments from verbal jabs to bloody brawls.
s1247;TV Show;Cathedral of the Sea;;Daniel Grao, Ginés García Millán, Óscar Hernández, Alain Hernández, Nora Navas, Lucía Díez, Jorge Kent, Ali El Aziz, Julia Carnero, David Venancio Muro, Jonás Beramí, Hugo Arbues, Natalia de Molina;Spain;31/08/2018;2017;TV-MA;1 Season;International TV Shows, Spanish-Language TV Shows, TV Dramas;In 14th-century Barcelona, a serf's determined climb to wealth and freedom incurs the disdain of the noble class and the suspicion of the Inquisition.
s1248;Movie;Cats & Dogs: The Revenge of Kitty Galore;Brad Peyton;James Marsden, Nick Nolte, Christina Applegate, Katt Williams, Bette Midler, Neil Patrick Harris, Sean Hayes, Wallace Shawn, Roger Moore, Joe Pantoliano, Michael Clarke Duncan, Chris O'Donnell, Jack McBrayer, Kiernan Shipka;United States, Australia;01/02/2019;2010;PG;82 min;Children & Family Movies, Comedies;Cats and dogs must set aside their differences and merge animal instincts when Kitty Galore decides to claw her way to global domination.
s1250;TV Show;Caught on Camera;;Nick Wallis;United Kingdom;15/08/2016;2015;TV-MA;3 Seasons;British TV Shows, Crime TV Shows, Docuseries;Nick Wallis presents crimes caught on CCTV, cell phones and other devices and reveals how investigators use the recordings to solve tough cases.
s1251;Movie;Cave;Henrik Martin Dahlsbakken;Heidi Toini, Benjamin Helstad, Mads Sjogard Pettersen, Ingar Helge Gimle;Norway;15/06/2017;2016;TV-MA;77 min;Action & Adventure, International Movies, Thrillers;Torn between old camaraderie and recent tensions, three ex-soldiers reunite to explore a deadly cave but soon discover terror beyond all expectations.
s1252;Movie;Cedric the Entertainer: Live from the Ville;Troy Miller;Cedric the Entertainer;United States;16/09/2016;2016;TV-MA;60 min;Stand-Up Comedy;"Donning his signature suit and fedora, the dapper comic offers a unique spin on getting old, the presidential election and ""Honky Tonk Badonkadonk."""
s1267;Movie;Chaman Bahaar;Apurva Dhar Badgaiyann;Jitendra Kumar, Ritika Badiani, Yogendra Tikku, Bhuvan Arora, Alam Khan, Dhirendra Tiwari, Ashwani Kumar, Bhagwan Tiwari;India;19/06/2020;2020;TV-MA;112 min;Comedies, Dramas, International Movies;A local shop becomes a hub for young men taken with the new neighbor. But as business booms, it may leave the equally smitten storeowner heartbroken.
s1269;TV Show;Chambers;;Sivan Alyra Rose, Uma Thurman, Tony Goldwyn, Marcus LaVoi, Nicholas Galitzine, Kyanna Simone Simpson, Griffin Powell-Arcand, Lilli Kay, Sarah Mezzanotte, Lilliya Scarlett Reid;United States;26/04/2019;2019;TV-MA;1 Season;TV Horror, TV Mysteries, Teen TV Shows;Haunted by eerie visions and sinister impulses after a heart transplant, a teenager tries to unmask the truth behind her donor's mysterious death.
s1274;Movie;Change in the Air;Dianne Dreyer;Mary Beth Hurt, Rachel Brosnahan, Aidan Quinn, Olympia Dukakis, M. Emmet Walsh, Peter Gerety, Macy Gray, Satya Bhabha;United States;01/03/2020;2018;PG;95 min;Dramas;When a secretive woman breezes into a quiet town, her subdued neighbors get swept up in curiosity over her ethereal presence.
s1277;Movie;Chappie;Neill Blomkamp;Sharlto Copley, Hugh Jackman, Sigourney Weaver, Dev Patel, Ninja, Yo-Landi Visser, Jose Pablo Cantillo, Brandon Auret, Johnny Selema, Maurice Carpede;South Africa, United States;01/01/2019;2015;R;121 min;Action & Adventure, Sci-Fi & Fantasy;In a futuristic society where a robot police force keeps crime at bay, a lone droid gains the power of artificial intelligence.
s1278;TV Show;Charité;;Alicia von Rittberg, Maximilian Meyer-Bretschneider, Justus von Dohnányi, Matthias Koeberlin, Christoph Bach, Ernst Stötzner, Klara Deutschmann, Ramona Kunze-Libnow, Daniel Sträßer, Tanja Schleiff, Monika Oschek, Emilia Schüle, Matthias Brenner, Thomas Loibl;Germany;19/04/2018;2017;TV-MA;1 Season;International TV Shows, TV Dramas;At Berlin's Charité hospital in 1888, Ida finds romance, a path to her dream job and an inside look into cures for tuberculosis and diphtheria.
s1279;TV Show;Charité at War;;Mala Emde, Ulrich Noethen, Jannik Schümann, Artjom Gilz, Luise Wolfram, Jacob Matschenz, Frida-Lovisa Hamann, Lukas Miko, Susanne Böwe;;15/06/2019;2019;TV-MA;1 Season;International TV Shows, TV Dramas;In 1943, the staff at Berlin's Charité hospital struggle against the effects of World War II and the Nazi regime, including eugenic medical practices.
s1280;Movie;Charlie and the Chocolate Factory;Tim Burton;Johnny Depp, Freddie Highmore, David Kelly, Helena Bonham Carter, Noah Taylor, Missi Pyle, James Fox, Deep Roy, Christopher Lee, Adam Godley, AnnaSophia Robb, Julia Winter, Jordan Fry, Philip Wiegratz;United Kingdom, United States;01/01/2020;2005;PG;115 min;Children & Family Movies, Comedies;The eccentric Willy Wonka opens the doors of his candy factory to five lucky kids who learn the secrets behind his amazing confections.
s1289;Movie;Chasing Amy;Kevin Smith;Ben Affleck, Joey Lauren Adams, Jason Lee, Dwight Ewell, Jason Mewes, Kevin Smith;United States;01/01/2020;1997;R;113 min;Comedies, Cult Movies, Dramas;Comic book artist Holden meets the perfect woman, only to learn that she's a lesbian. But that doesn't stop him from falling in love with her.
s1293;Movie;Chasing the Dragon;Wong Jing, Jason Kwan;Donnie Yen, Andy Lau, Philip Keung, Kent Cheng, Wilfred Lau, Ken Tong, Yu Kang;Hong Kong, China;19/04/2018;2017;TV-MA;129 min;Action & Adventure, Dramas, International Movies;In corrupt, British-colonized Hong Kong, a mainland Chinese immigrant rises to the top of the city's drug underworld with the help of a notorious cop.
s1295;Movie;Chatô: The King of Brazil;Guilherme Fontes;Marco Ricca, Andrea Beltrão, Letícia Sabatella, Leandra Leal, Gabriel Braga Nunes, Paulo Betti, Marcos Oliveira, Eliane Giardini;Brazil;01/10/2016;2015;TV-MA;105 min;Dramas, International Movies;The romanticized life of media mogul Assis Chateaubriand depicts him as the star of a televised trial, where his passions and achievements are judged.
