show_id;type;title;director;cast;country;date_added;release_year;rating;duration;listed_in;description
s5316;TV Show;Russian Doll;;Natasha Lyonne, Charlie Barnett, Yul Vazquez, Elizabeth Ashley, Dascha Polanco, Jeremy Bobb, Greta Lee, Rebecca Henderson, Brendan Sexton III, Chloë Sevigny, Brooke Timber;United States;01/02/2019;2019;TV-MA;1 Season;TV Comedies, TV Dramas;Nadia keeps dying and reliving her 36th birthday party. She's trapped in a surreal time loop – and staring down the barrel of her own mortality.
s5317;Movie;Rust Creek;Jen McGowan;Hermione Corfield, Jay Paulson, Sean O'Bryan, Micah Hauptman, Micah Hauptman, Daniel R. Hill, Jeremy Glazer, John Marshall Jones, Laura Guzman, Jake Kidwell;United States;30/11/2020;2019;R;108 min;Thrillers;A wrong turn in the woods becomes a fight for her life when a career-seeking college student runs into two outlaw brothers looking to cook up trouble.
s5321;Movie;S Is for Stanley;Alex Infascelli;;Italy;15/06/2017;2016;TV-MA;82 min;Documentaries, International Movies;This film examines the complex life of iconic filmmaker Stanley Kubrick, as seen through the eyes of his devoted longtime driver, Emilio D'Alessandro.
s5322;Movie;S Storm;David Lam;Louis Koo, Julian Cheung, Vic Chou, Ada Choi, Bowie Lam, Dada Chan, Janelle Sing, Lo Hoi-pang;Hong Kong, China;19/10/2018;2016;TV-MA;95 min;Action & Adventure, International Movies;Anti-corruption investigator William Luk must join forces with detective Lau Po-keung to bring down a crime syndicate involved in sports betting.
s5323;Movie;S.W.A.T.;Clark Johnson;Samuel L. Jackson, Colin Farrell, Michelle Rodriguez, LL Cool J, Josh Charles, Jeremy Renner, Brian Van Holt, Olivier Martinez, Reg E. Cathey, Larry Poindexter, Page Kennedy, Domenick Lombardozzi, James DuMont;United States;01/01/2021;2003;PG-13;117 min;Action & Adventure;A veteran cop is tasked with drafting and training a special weapons and tactics team, who soon find themselves up against an international criminal.
s5324;Movie;Sí, Mi Amor;Pedro Flores Maldonado;Yiddá Eslava, Julián Zucchi, Andrés Salas, Magdyel Ugaz, Pietro Sibille, Saskia Bernaola, Sebastián Monteghirfo, Mayra Olivera;;06/05/2020;2020;TV-MA;107 min;Comedies, International Movies, Romantic Movies;A blindsided boyfriend must prove his fidelity when his girlfriend spontaneously dumps him after suspecting him of cheating.
s5331;Movie;Sabrina;Rocky Soraya;Luna Maya, Christian Sugiono, Sara Wijayanto, Jeremy Thomas, Richelle Georgette Skornicki, Rizky Hanggono, Asri Handayani;Indonesia;20/11/2018;2018;TV-MA;114 min;Horror Movies, International Movies;A toy manufacturer and his wife are terrorized by a demon after their orphaned niece tries to summon her late mother's spirit using a spooky ritual.
s5332;TV Show;Sacred Games;Vikramaditya Motwane, Anurag Kashyap;Saif Ali Khan, Nawazuddin Siddiqui, Radhika Apte, Neeraj Kabi, Jitendra Joshi;India, United States;15/08/2019;2019;TV-MA;2 Seasons;Crime TV Shows, International TV Shows, TV Dramas;A link in their pasts leads an honest cop to a fugitive gang boss, whose cryptic warning spurs the officer on a quest to save Mumbai from cataclysm.
s5333;Movie;Sacro GRA;Gianfranco Rosi;;Italy, France;21/03/2017;2013;TV-MA;91 min;Documentaries, International Movies;Italian filmmaker Gianfranco Rosi turns his eye to his own country, roaming and filming for over two years in a minivan on Rome's giant ring road.
s5335;Movie;Sadece Sen;Hakan Yonat;Belçim Bilgin, ?brahim Çelikkol, Kerem Can, Necmi Yap?c?, Levent Sülün, Bar?? Arduç, Erol Gedik, Cezmi Bask?n;Turkey;10/03/2017;2014;TV-MA;105 min;Dramas, International Movies, Romantic Movies;An ex-boxer falls in love with a blind woman and starts to build a new life, but his violent past returns to endanger them both.
s5339;Movie;Saeed Mirza: The Leftist Sufi;Kireet Khurana, Padmakumar Narasimhamurthy;Saeed Akhtar Mirza;India;01/05/2017;2016;TV-MA;61 min;Documentaries, International Movies;This documentary profiles the celebrated Hindi film director known as much for his embrace of leftist politics and social concerns as lyrical cinema.
s5340;TV Show;Safe;;Michael C. Hall, Amanda Abbington, Marc Warren, Hannah Arterton, Audrey Fleurot, Nigel Lindsay;United Kingdom;05/02/2019;2018;TV-MA;1 Season;British TV Shows, Crime TV Shows, International TV Shows;After his teenage daughter goes missing, a widowed surgeon in an affluent neighborhood begins unearthing dark secrets about the people closest to him.
s5341;Movie;Safety Not Guaranteed;Colin Trevorrow;Aubrey Plaza, Mark Duplass, Jake Johnson, Mary Lynn Rajskub, Jeff Garlin, Kristen Bell, Jenica Bergere, Karan Soni;United States;13/08/2020;2012;R;86 min;Comedies, Independent Movies, Romantic Movies;A team of journalists are sent to find out who's behind a classified ad seeking a companion for time travel, then must decide how to approach him.
s5343;Movie;Saheb Bibi Golaam;Pratim D. Gupta;Anjan Dutt, Swastika Mukherjee, Ritwick Chakraborty, Parno Mittra, Bikram Chatterjee, Sohag Sen, Sumanta Mukherjee, Arun Mukhopadhyay;India;01/01/2017;2016;TV-MA;118 min;Dramas, International Movies;A charming cabbie, a cop turned assassin and a housewife who’s also a hooker share one thing in common: a bizarre and violent afternoon in Kolkata.
s5344;Movie;Saheb Biwi Aur Gangster Returns;Tigmanshu Dhulia;Irrfan Khan, Jimmy Shergill, Soha Ali Khan, Mahie Gill, Raj Babbar, Deep Raj Rana, Rajiv Gupta, Sitaram Panchal, Rajesh Khera, Mugdha Godse;India;19/09/2020;2013;TV-MA;139 min;Dramas, International Movies, Romantic Movies;Knotty love triangles and nefarious schemes arise when a nobleman’s plans to remarry fall into the cunning hands of his first wife and a vengeful rival.
s5346;TV Show;Saint Seiya: The Lost Canvas;;Tetsuya Kakihara, Hiro Shimono, Aya Hirano, Atsushi Abe, Sanae Kobayashi, Kenta Miyake, Tomohiro Tsuboi, Nana Mizuki, Shigeru Chiba;Japan;15/05/2018;2009;TV-MA;1 Season;Anime Series, International TV Shows;This anime adventure follows the battle between a saint of Athena and an avatar of Hades who's working on a painting that could destroy the world.
s5350;TV Show;Sakho & Mangane;;Issaka Sawadogo, Yann Gael, Christiane Dumont, Fatou-Elise Ba, Khalima Gadji, Ricky Tribord, Ndiaga Mbow, Christophe Guybet;Senegal;27/12/2020;2019;TV-MA;1 Season;Crime TV Shows, International TV Shows, TV Dramas;A by-the-book police captain and a brash young detective must team up to take on the supernatural when strange forces begin to wreak havoc on Dakar.
s5352;Movie;Saladin;Youssef Chahine;Ahmad Mazhar, Salah Zo El Faqqar, Nadia Lotfi, Hamdy Gheith, Laila Fawzy, Omar El-Hariri, Laila Taher, Hussein Riad, Mahmoud El Meleigy, Zaki Tolaimat;Egypt;18/06/2020;1963;TV-MA;194 min;Action & Adventure, Classic Movies, Dramas;The Sultan of Egypt and Syria launches a campaign to retake Jerusalem amid the Crusades.
s5357;Movie;Sam Jay: 3 In The Morning;Kristian Mercado;Sam Jay;United States;04/08/2020;2020;TV-MA;64 min;Stand-Up Comedy;"Comedian and ""Saturday Night Live"" writer Sam Jay serves up fresh takes on relationships, travel nightmares, the audacity of white people and more."
s5358;Movie;Sam Kinison: Breaking the Rules;Walter C. Miller;Sam Kinison;United States;31/12/2018;1987;TV-MA;50 min;Stand-Up Comedy;The one-time preacher shakes and shudders as he tears into subjects including sex, marriage, religion, drugs and famine in this HBO special.
s5359;Movie;Sam Kinison: Family Entertainment Hour;Walter C. Miller;Sam Kinison;United States;31/12/2018;1991;TV-MA;49 min;Stand-Up Comedy;Comic Sam Kinison lets it rip with this performance at L.A.'s Wiltern theatre, skewering every segment of modern society from religion to television.
s5360;Movie;Sam Kinison: Live in Vegas;Walter C. Miller;Sam Kinison;United States;31/12/2018;1991;TV-MA;71 min;Stand-Up Comedy;Standup legend Sam Kinison is at his screaming best as he storms the stage in Sin City to get a few things off his chest.
s5361;Movie;Sam Kinison: The Scream Continues;;Sam Kinison;United States;31/12/2018;2016;TV-MA;29 min;Documentaries;Sam's brother and former manager Bill Kinison speaks about the late comedian's journey from preacher to standup legend.
s5362;Movie;Samantaral;Partha Chakraborty;Riddhi Sen, Parambrata Chatterjee, Soumitra Chatterjee, Aparajita Adhya, Tanusree Chakraborty, Kushal Chakraborty, Anindya Banerjee, Surangana Banerjee;India;15/09/2018;2017;TV-MA;110 min;Dramas, International Movies;On a family visit, a young man and his girlfriend set out to discover why his eccentric uncle has been mysteriously confined to one room for years.
s5363;TV Show;Samantha!;;Emmanuelle Araújo, Douglas Silva, Sabrina Nonata, Cauã Gonçalves, Daniel Furlan, Alice Braga, Alessandra Negrini, Lorena Comparato, Rodrigo Pandolfo, Luciana Vendramini, Maria Eduarda, Sidney Alexandre, Enzo Ovideo, Mauricio Xavier, Paulo Tiefenthaler, Ary França;Brazil;19/04/2019;2019;TV-MA;2 Seasons;International TV Shows, TV Comedies;A child star in the '80s, Samantha clings to the fringes of celebrity with hilarious harebrained schemes to launch herself back into the spotlight.
s5365;Movie;Same Kind of Different as Me;Michael Carney;Greg Kinnear, Renée Zellweger, Djimon Hounsou, Jon Voight, Olivia Holt;United States;17/08/2018;2017;PG-13;119 min;Dramas, Faith & Spirituality;A wealthy couple whose marriage is on the rocks befriends a local homeless man who changes their perspectives in this inspiring true story.
s5369;Movie;Samson;Bruce MacDonald, Gabriel Sabloff;Taylor James, Billy Zane, Lindsay Wagner, Caitlin Leahy, Rutger Hauer, Jackson Rathbone, Brandon Auret, Frances Sholto-Douglas, Greg Kriek;South Africa, United States;14/12/2018;2018;PG-13;109 min;Action & Adventure, Dramas, Faith & Spirituality;The Biblical story of Samson becomes this sword-and-sandals epic about an Israelite warrior whose God-given brawn is undone by a beautiful temptress.
s5374;Movie;Sand Castle;Fernando Coimbra;Nicholas Hoult, Logan Marshall-Green, Henry Cavill, Glen Powell, Neil Brown Jr., Beau Knapp, Sammy Sheik, Gonzalo Menendez;United States;21/04/2017;2017;TV-MA;113 min;Action & Adventure, Dramas, Independent Movies;After the invasion of Iraq in 2003, a reluctant soldier's platoon is dispatched on a dangerous mission to repair a hostile village's water system.
s5378;Movie;Sanju;Rajkumar Hirani;Ranbir Kapoor, Vicky Kaushal, Paresh Rawal, Sonam Kapoor, Dia Mirza, Jim Sarbh, Anushka Sharma, Manisha Koirala, Boman Irani;India;15/10/2018;2018;TV-MA;159 min;Dramas, International Movies;From the depths of addiction to the heights of stardom to underworld entanglements, this biopic traces the checkered past of Indian actor Sanjay Dutt.
s5379;TV Show;SanPa: Sins of the Savior;Cosima Spender;;Italy;30/12/2020;2020;TV-MA;1 Season;Crime TV Shows, Docuseries, International TV Shows;Amidst a heroin crisis, Vincenzo Muccioli cared for the addicted, earning him fierce public devotion — even as charges of violence began to mount.
s5381;TV Show;Santa Clarita Diet;;Drew Barrymore, Timothy Olyphant, Liv Hewson, Skyler Gisondo;United States;29/03/2019;2019;TV-MA;3 Seasons;TV Comedies, TV Horror, TV Thrillers;They're ordinary husband and wife realtors until she undergoes a dramatic change that sends them down a road of death and destruction. In a good way.
s5386;Movie;Santana;Chris Roland, Maradona Dias Dos Santos;Paulo Americano, Raul Rosario, Rapulana Seiphemo, David O'Hara, Hakeem Kae-Kazim, Neide Vieira, Cigano Satyohamba, Nompilo Gwala;South Africa, Angola;28/08/2020;2020;TV-MA;107 min;Action & Adventure, International Movies;Two brothers — one a narcotics agent and the other a general — finally discover the identity of the drug lord who murdered their parents decades ago.
s5388;Movie;Sara's Notebook;Norberto López Amado;Belén Rueda, Marian Álvarez, Iván Mendes, Manolo Cardona, Nick Devlin, Florin Opritescu;Spain;26/05/2018;2018;TV-MA;117 min;Dramas, International Movies, Thrillers;A naive Madrid lawyer travels to Africa to search for her younger sister, who has gone missing in a part of Congo plagued by violence and strife.
s5389;Movie;Sarah Cooper: Everything's Fine;Natasha Lyonne;Sarah Cooper, Fred Armisen, Maya Rudolph, Ben Stiller, Megan Thee Stallion, Jane Lynch, Jon Hamm, Aubrey Plaza, Connie Chung, Jordan Black, Tommy Davidson, Helen Mirren, Jonathan Van Ness, Danielle Brooks, Winona Ryder, Marcella Arguello, Eddie Pepitone, Marisa Tomei, Whoopi Goldberg, Tom Kane;United States;27/10/2020;2020;TV-MA;50 min;Comedies;Comedian and Trump lip-synching sensation Sarah Cooper tackles politics, race and other light topics in a sketch special packed with celebrity guests.
s5390;Movie;Sarah Silverman A Speck of Dust;Liam Lynch;Sarah Silverman;United States;30/05/2017;2017;TV-MA;71 min;Stand-Up Comedy;In her first comedy special post-health scare, Sarah Silverman shares a mix of fun facts, sad truths and yeah-she-just-went-there moments.
s5391;Movie;Sarah's Key;Gilles Paquet-Brenner;Aidan Quinn, Kristin Scott Thomas, Frédéric Pierrot, Michel Duchaussoy, Dominique Frot, Niels Arestrup, Mélusine Mayance, Gisèle Casadesus, Natasha Mashkevich;France;21/09/2019;2010;PG-13;102 min;Dramas, International Movies;Paris, 1942: To protect her brother from the police arresting Jewish families, a young girl hides him away, promising to come back for him.
s5396;Movie;Sarkar;A.R. Murugadoss;Vijay, Varalakshmi Sarathkumar, Keerthi Suresh, Radha Ravi, Pala Karuppaiah, Yogi Babu;;02/03/2019;2018;TV-MA;162 min;Action & Adventure, Dramas, International Movies;A ruthless businessman’s mission to expose electoral fraud brings him into a heated and dangerous political conflict with two corrupt ministers.
s5402;Movie;Satan & Adam;V. Scott Balcerek;Sterling Magee, Adam Gussow;United States;01/06/2019;2018;TV-MA;78 min;Documentaries, Music & Musicals;An aging blues guitarist and a grad student form an unlikely duo while busking on the street corners of 1980s Harlem.
s5408;Movie;Saturday Church;Damon Cardasis;Luka Kain, Regina Taylor, Margot Bingham, Marquis Rodriguez, Mj Rodriguez, Indya Moore, Alexia Garcia, Kate Bornstein, Peter Kim, Jaylin Fletcher;United States;06/10/2020;2017;TV-MA;83 min;Dramas, LGBTQ Movies;A teen struggling with gender identity and family tensions seeks hope and support in New York City's underground LGBTQ ballroom community.
s5411;Movie;Savage Dog;Jesse V. Johnson;Scott Adkins, Juju Chan, Marko Zaror, Vladimir Kulich, Charles Fathy, Matthew Marsden, Keith David, Luke Massy;United States;01/11/2017;2017;TV-MA;95 min;Action & Adventure, Independent Movies;A former professional boxer serving time in a brutal labor camp must fight incredible odds to gain his freedom and avenge an act of violence.
s5412;Movie;Savage Raghda;Mahmoud Karim;Ramez Galal, Riham Hagag, Bayyumi Fuad, Entessar, Ahmed Fathy, Mohammed Tharwat;Egypt;13/06/2019;2018;TV-MA;93 min;Comedies, International Movies, Romantic Movies;Desperate to support his son, a single father uses his talent with makeup to dress up as a woman to try out for a part in a commercial.
s5413;TV Show;Save Me;;Taecyeon, Seo Ye-ji, Cho Seong-ha, Woo Do?hwan, Son Byung-ho, Kim Kwang-gyoo, Yun Yoo-sun, Park Ji-young, Jeong Hae-gyoon, Jang Hyeok-jin;South Korea;01/01/2020;2017;TV-MA;1 Season;International TV Shows, Korean TV Shows, TV Dramas;Four young men come to the rescue of a former classmate whose family has been sucked into the clutches of a religious cult and its charismatic leader.
s5415;Movie;Saverio Raimondo: Il Satiro Parlante;Francesco Imperato;Saverio Raimondo;Italy;17/05/2019;2019;TV-MA;53 min;Stand-Up Comedy;Italian comic and satirist Saverio Raimondo regales a Milan crowd with tales of online antics, awkward injuries and white-knuckle flights.
s5417;Movie;Saving Mr. Banks;John Lee Hancock;Emma Thompson, Tom Hanks, Paul Giamatti, Jason Schwartzman, Colin Farrell, Bradley Whitford, Annie Buckley, Ruth Wilson, B.J. Novak, Rachel Griffiths, Kathy Baker, Melanie Paxson, Andy McPhee, Jerry Hauck, Mia Serafino, Michelle Arthur, Demetrius Grosse, Steven Cabral, David Ross Paterson, Ronan Vibert, Luke Baines, Dendrie Taylor, Laura Waddell, Paul Tassone;United States, United Kingdom, Australia;02/03/2019;2013;PG-13;126 min;Comedies, Dramas;"When Walt Disney sets his sights on obtaining the rights to the children's classic ""Mary Poppins,"" the book's author proves a tough nut to crack."
